""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,620"	"7,621"	"0,115"	"0,013"	"7,484"	"7,620"	"7,637"	"7620,"	"-0,01"
"7,654"	"7,655"	"0,123"	"0,015"	"7,482"	"7,658"	"7,650"	"7654,"	"-0,41"
"7,813"	"7,814"	"0,120"	"0,014"	"6,770"	"7,819"	"7,858"	"7813,"	"-0,22"
"7,608"	"7,610"	"0,145"	"0,021"	"4,566"	"7,599"	"7,536"	"7608,"	"0,091"
"7,487"	"7,488"	"0,119"	"0,014"	"7,645"	"7,487"	"7,491"	"7487,"	"-0,09"
"7,541"	"7,542"	"0,122"	"0,015"	"7,077"	"7,545"	"7,561"	"7541,"	"-0,32"
"7,642"	"7,643"	"0,119"	"0,014"	"8,329"	"7,646"	"7,646"	"7642,"	"-0,28"
"7,638"	"7,639"	"0,134"	"0,017"	"6,376"	"7,633"	"7,581"	"7638,"	"0,262"
"7,451"	"7,452"	"0,124"	"0,015"	"6,480"	"7,450"	"7,422"	"7451,"	"-0,25"
"7,542"	"7,544"	"0,158"	"0,025"	"4,405"	"7,547"	"7,597"	"7542,"	"-0,29"
"7,778"	"7,779"	"0,114"	"0,013"	"7,683"	"7,772"	"7,761"	"7778,"	"0,386"
"7,798"	"7,799"	"0,109"	"0,011"	"8,327"	"7,795"	"7,784"	"7798,"	"0,303"
"7,798"	"7,799"	"0,116"	"0,013"	"7,455"	"7,801"	"7,794"	"7798,"	"-0,02"
"7,699"	"7,700"	"0,115"	"0,013"	"8,998"	"7,702"	"7,700"	"7699,"	"-0,08"
"7,611"	"7,612"	"0,110"	"0,012"	"8,161"	"7,614"	"7,622"	"7611,"	"-0,41"
"7,585"	"7,586"	"0,128"	"0,016"	"7,840"	"7,583"	"7,554"	"7585,"	"-0,04"
"7,525"	"7,525"	"0,112"	"0,012"	"6,780"	"7,529"	"7,524"	"7525,"	"0,046"
"7,358"	"7,359"	"0,121"	"0,014"	"7,790"	"7,356"	"7,360"	"7358,"	"-0,10"
"7,446"	"7,447"	"0,125"	"0,015"	"7,696"	"7,444"	"7,442"	"7446,"	"0,059"
"7,619"	"7,620"	"0,134"	"0,017"	"5,668"	"7,621"	"7,626"	"7619,"	"-0,32"
"7,738"	"7,739"	"0,127"	"0,016"	"5,979"	"7,744"	"7,775"	"7738,"	"0,009"
"7,641"	"7,642"	"0,111"	"0,012"	"8,125"	"7,637"	"7,618"	"7641,"	"-0,03"
"7,675"	"7,676"	"0,118"	"0,013"	"7,493"	"7,678"	"7,672"	"7675,"	"-0,48"
"7,727"	"7,728"	"0,120"	"0,014"	"7,488"	"7,730"	"7,753"	"7727,"	"-0,17"
"7,708"	"7,709"	"0,122"	"0,014"	"6,375"	"7,721"	"7,735"	"7708,"	"0,128"
"7,452"	"7,453"	"0,131"	"0,017"	"6,432"	"7,441"	"7,435"	"7452,"	"-0,16"
"7,521"	"7,522"	"0,124"	"0,015"	"6,979"	"7,530"	"7,573"	"7521,"	"-0,45"
"7,554"	"7,555"	"0,109"	"0,011"	"10,36"	"7,555"	"7,558"	"7554,"	"-0,08"
"7,578"	"7,579"	"0,120"	"0,014"	"7,735"	"7,583"	"7,598"	"7578,"	"-0,29"
"7,554"	"7,555"	"0,128"	"0,016"	"6,083"	"7,567"	"7,597"	"7554,"	"0,091"
