""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,709"	"7,710"	"0,120"	"0,014"	"8,822"	"7,710"	"7,717"	"7709,"	"-0,23"
"7,674"	"7,675"	"0,115"	"0,013"	"7,916"	"7,682"	"7,680"	"7674,"	"-0,35"
"7,534"	"7,535"	"0,121"	"0,014"	"7,576"	"7,524"	"7,522"	"7534,"	"0,034"
"7,528"	"7,530"	"0,124"	"0,015"	"7,041"	"7,530"	"7,541"	"7528,"	"0,111"
"7,390"	"7,391"	"0,132"	"0,017"	"7,151"	"7,392"	"7,399"	"7390,"	"-0,27"
"7,630"	"7,631"	"0,136"	"0,018"	"5,702"	"7,646"	"7,696"	"7630,"	"-0,05"
"7,583"	"7,584"	"0,123"	"0,015"	"7,238"	"7,577"	"7,573"	"7583,"	"-0,13"
"7,541"	"7,542"	"0,118"	"0,014"	"7,375"	"7,550"	"7,564"	"7541,"	"-0,33"
"7,504"	"7,505"	"0,146"	"0,021"	"5,406"	"7,483"	"7,439"	"7504,"	"-0,22"
"7,721"	"7,722"	"0,110"	"0,012"	"8,677"	"7,719"	"7,735"	"7721,"	"0,248"
"7,660"	"7,660"	"0,117"	"0,013"	"8,863"	"7,662"	"7,656"	"7660,"	"0,026"
"7,541"	"7,542"	"0,124"	"0,015"	"7,596"	"7,534"	"7,520"	"7541,"	"0,259"
"7,602"	"7,603"	"0,124"	"0,015"	"7,474"	"7,596"	"7,566"	"7602,"	"0,261"
"7,745"	"7,746"	"0,109"	"0,012"	"8,561"	"7,750"	"7,763"	"7745,"	"0,328"
"7,714"	"7,715"	"0,117"	"0,013"	"7,669"	"7,715"	"7,729"	"7714,"	"-0,09"
"7,643"	"7,643"	"0,109"	"0,011"	"8,293"	"7,640"	"7,624"	"7643,"	"0,367"
"7,685"	"7,686"	"0,119"	"0,014"	"9,076"	"7,688"	"7,696"	"7685,"	"-0,25"
"7,590"	"7,592"	"0,131"	"0,017"	"6,929"	"7,590"	"7,619"	"7590,"	"0,089"
"7,520"	"7,521"	"0,113"	"0,012"	"7,925"	"7,519"	"7,516"	"7520,"	"-0,29"
"7,599"	"7,600"	"0,114"	"0,013"	"8,808"	"7,595"	"7,590"	"7599,"	"0,295"
"7,553"	"7,553"	"0,111"	"0,012"	"9,477"	"7,553"	"7,542"	"7553,"	"-0,19"
"7,516"	"7,516"	"0,109"	"0,012"	"9,023"	"7,511"	"7,496"	"7516,"	"0,551"
"7,503"	"7,503"	"0,114"	"0,013"	"8,160"	"7,494"	"7,476"	"7503,"	"0,776"
"7,371"	"7,372"	"0,123"	"0,015"	"6,313"	"7,375"	"7,396"	"7371,"	"0,028"
"7,286"	"7,287"	"0,116"	"0,013"	"8,273"	"7,283"	"7,273"	"7286,"	"-0,19"
"7,466"	"7,467"	"0,126"	"0,015"	"6,166"	"7,478"	"7,505"	"7466,"	"0,030"
"7,433"	"7,434"	"0,122"	"0,014"	"8,147"	"7,441"	"7,485"	"7433,"	"-0,43"
"7,511"	"7,512"	"0,155"	"0,024"	"4,045"	"7,508"	"7,410"	"7511,"	"0,190"
"7,674"	"7,675"	"0,121"	"0,014"	"5,297"	"7,684"	"7,731"	"7674,"	"0,196"
"7,547"	"7,548"	"0,113"	"0,012"	"8,109"	"7,546"	"7,536"	"7547,"	"-0,02"
