""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,408"	"7,409"	"0,124"	"0,015"	"7,412"	"7,402"	"7,404"	"7408,"	"0,249"
"7,347"	"7,348"	"0,123"	"0,015"	"8,048"	"7,353"	"7,356"	"7347,"	"-0,24"
"7,399"	"7,400"	"0,128"	"0,016"	"7,255"	"7,393"	"7,372"	"7399,"	"0,156"
"7,603"	"7,604"	"0,121"	"0,014"	"7,380"	"7,609"	"7,626"	"7603,"	"0,109"
"7,450"	"7,451"	"0,130"	"0,016"	"6,851"	"7,437"	"7,418"	"7450,"	"0,439"
"7,590"	"7,592"	"0,169"	"0,028"	"3,903"	"7,600"	"7,756"	"7590,"	"-0,14"
"7,797"	"7,798"	"0,136"	"0,018"	"6,122"	"7,807"	"7,844"	"7797,"	"-0,16"
"7,602"	"7,603"	"0,117"	"0,013"	"8,104"	"7,593"	"7,569"	"7602,"	"0,291"
"7,577"	"7,578"	"0,118"	"0,014"	"9,288"	"7,579"	"7,592"	"7577,"	"-0,47"
"7,581"	"7,582"	"0,129"	"0,016"	"7,250"	"7,583"	"7,603"	"7581,"	"0,008"
"7,559"	"7,560"	"0,125"	"0,015"	"7,646"	"7,557"	"7,571"	"7559,"	"0,080"
"7,578"	"7,579"	"0,135"	"0,018"	"5,825"	"7,584"	"7,579"	"7578,"	"0,066"
"7,415"	"7,416"	"0,114"	"0,013"	"8,838"	"7,415"	"7,407"	"7415,"	"-0,10"
"7,420"	"7,421"	"0,118"	"0,014"	"8,957"	"7,423"	"7,428"	"7420,"	"0,061"
"7,307"	"7,309"	"0,150"	"0,022"	"5,872"	"7,314"	"7,352"	"7307,"	"0,057"
"7,197"	"7,198"	"0,129"	"0,016"	"6,490"	"7,183"	"7,153"	"7197,"	"0,095"
"7,412"	"7,413"	"0,123"	"0,015"	"8,201"	"7,408"	"7,413"	"7412,"	"0,279"
"7,428"	"7,429"	"0,134"	"0,017"	"7,290"	"7,418"	"7,386"	"7428,"	"0,165"
"7,540"	"7,541"	"0,113"	"0,012"	"9,456"	"7,536"	"7,533"	"7540,"	"0,000"
"7,593"	"7,594"	"0,123"	"0,015"	"8,477"	"7,604"	"7,614"	"7593,"	"-0,37"
"7,494"	"7,495"	"0,120"	"0,014"	"7,968"	"7,490"	"7,464"	"7494,"	"-0,08"
"7,472"	"7,473"	"0,121"	"0,014"	"7,112"	"7,475"	"7,454"	"7472,"	"-0,06"
"7,489"	"7,490"	"0,118"	"0,014"	"8,490"	"7,492"	"7,483"	"7489,"	"-0,48"
"7,480"	"7,481"	"0,117"	"0,013"	"9,401"	"7,482"	"7,471"	"7480,"	"-0,35"
"7,585"	"7,587"	"0,134"	"0,018"	"5,468"	"7,588"	"7,645"	"7585,"	"0,406"
"7,607"	"7,608"	"0,120"	"0,014"	"8,457"	"7,607"	"7,613"	"7607,"	"0,198"
