""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"8,174"	"8,175"	"0,122"	"0,014"	"8,267"	"8,174"	"8,161"	"8174,"	"-0,12"
"8,162"	"8,163"	"0,129"	"0,016"	"6,405"	"8,161"	"8,161"	"8162,"	"0,016"
"8,020"	"8,021"	"0,118"	"0,014"	"7,766"	"8,016"	"8,016"	"8020,"	"0,272"
"8,000"	"8,000"	"0,106"	"0,011"	"8,510"	"7,999"	"7,995"	"8000,"	"0,010"
"7,909"	"7,909"	"0,117"	"0,013"	"8,275"	"7,909"	"7,932"	"7909,"	"0,017"
"7,768"	"7,769"	"0,114"	"0,013"	"7,445"	"7,761"	"7,751"	"7768,"	"0,537"
"7,894"	"7,895"	"0,139"	"0,019"	"5,637"	"7,874"	"7,854"	"7894,"	"0,070"
"8,074"	"8,075"	"0,125"	"0,015"	"6,730"	"8,073"	"8,052"	"8074,"	"-0,11"
"8,082"	"8,083"	"0,117"	"0,013"	"8,831"	"8,083"	"8,081"	"8082,"	"0,392"
"8,031"	"8,032"	"0,134"	"0,018"	"6,410"	"8,042"	"8,079"	"8031,"	"-0,09"
"7,970"	"7,971"	"0,126"	"0,016"	"6,074"	"7,971"	"7,929"	"7970,"	"-0,21"
"8,030"	"8,031"	"0,111"	"0,012"	"8,161"	"8,026"	"8,024"	"8030,"	"0,453"
"8,056"	"8,057"	"0,118"	"0,014"	"8,820"	"8,057"	"8,056"	"8056,"	"0,037"
"8,201"	"8,202"	"0,121"	"0,014"	"6,992"	"8,205"	"8,202"	"8201,"	"0,004"
"8,058"	"8,059"	"0,129"	"0,016"	"6,740"	"8,066"	"8,064"	"8058,"	"-0,14"
"7,960"	"7,961"	"0,138"	"0,019"	"5,451"	"7,939"	"7,912"	"7960,"	"0,204"
"8,071"	"8,072"	"0,112"	"0,012"	"8,716"	"8,069"	"8,073"	"8071,"	"0,483"
"7,963"	"7,964"	"0,137"	"0,018"	"6,260"	"7,986"	"8,025"	"7963,"	"-0,39"
"7,782"	"7,782"	"0,110"	"0,012"	"8,270"	"7,781"	"7,758"	"7782,"	"-0,15"
"7,806"	"7,807"	"0,122"	"0,014"	"6,857"	"7,809"	"7,827"	"7806,"	"-0,04"
"7,856"	"7,857"	"0,135"	"0,018"	"5,631"	"7,855"	"7,929"	"7856,"	"-0,12"
"7,920"	"7,921"	"0,116"	"0,013"	"8,131"	"7,923"	"7,908"	"7920,"	"-0,53"
"7,833"	"7,834"	"0,118"	"0,014"	"7,458"	"7,834"	"7,840"	"7833,"	"0,069"
"7,851"	"7,852"	"0,121"	"0,014"	"7,500"	"7,849"	"7,836"	"7851,"	"-0,13"
"8,057"	"8,058"	"0,123"	"0,015"	"5,717"	"8,071"	"8,076"	"8057,"	"-0,03"
"8,060"	"8,061"	"0,118"	"0,014"	"7,776"	"8,059"	"8,064"	"8060,"	"0,044"
"7,974"	"7,975"	"0,124"	"0,015"	"7,729"	"7,976"	"7,981"	"7974,"	"0,001"
"7,888"	"7,889"	"0,124"	"0,015"	"7,307"	"7,895"	"7,912"	"7888,"	"-0,14"
"7,776"	"7,777"	"0,118"	"0,014"	"8,026"	"7,774"	"7,770"	"7776,"	"-0,09"
"7,828"	"7,829"	"0,110"	"0,012"	"7,187"	"7,828"	"7,810"	"7828,"	"0,194"
