""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,731"	"7,732"	"0,125"	"0,015"	"6,583"	"7,729"	"7,792"	"7731,"	"0,249"
"7,724"	"7,725"	"0,117"	"0,013"	"6,643"	"7,725"	"7,723"	"7724,"	"0,269"
"7,745"	"7,746"	"0,113"	"0,012"	"8,070"	"7,739"	"7,717"	"7745,"	"0,269"
"7,781"	"7,782"	"0,116"	"0,013"	"7,017"	"7,774"	"7,785"	"7781,"	"0,360"
"8,010"	"8,011"	"0,157"	"0,024"	"4,587"	"7,998"	"7,911"	"8010,"	"0,076"
"8,051"	"8,053"	"0,152"	"0,023"	"4,176"	"8,071"	"8,135"	"8051,"	"-0,24"
"7,793"	"7,794"	"0,110"	"0,012"	"7,243"	"7,794"	"7,776"	"7793,"	"-0,23"
"7,850"	"7,851"	"0,117"	"0,013"	"7,376"	"7,852"	"7,847"	"7850,"	"-0,21"
"7,893"	"7,894"	"0,117"	"0,013"	"8,976"	"7,896"	"7,886"	"7893,"	"-0,23"
"7,847"	"7,847"	"0,107"	"0,011"	"8,745"	"7,843"	"7,828"	"7847,"	"0,213"
"7,765"	"7,766"	"0,103"	"0,010"	"10,13"	"7,764"	"7,776"	"7765,"	"0,157"
"7,728"	"7,729"	"0,116"	"0,013"	"6,965"	"7,740"	"7,758"	"7728,"	"-0,13"
"7,597"	"7,598"	"0,109"	"0,012"	"8,275"	"7,593"	"7,589"	"7597,"	"0,210"
"7,573"	"7,574"	"0,111"	"0,012"	"7,839"	"7,574"	"7,567"	"7573,"	"-0,22"
"7,695"	"7,696"	"0,120"	"0,014"	"7,113"	"7,702"	"7,722"	"7695,"	"-0,21"
"7,613"	"7,614"	"0,117"	"0,013"	"7,227"	"7,608"	"7,610"	"7613,"	"0,301"
"7,635"	"7,636"	"0,122"	"0,014"	"6,900"	"7,632"	"7,649"	"7635,"	"0,195"
"7,903"	"7,905"	"0,178"	"0,031"	"4,178"	"7,906"	"8,049"	"7903,"	"0,081"
"7,886"	"7,887"	"0,160"	"0,025"	"5,489"	"7,877"	"7,793"	"7886,"	"-0,05"
"7,776"	"7,777"	"0,123"	"0,015"	"8,128"	"7,778"	"7,784"	"7776,"	"-0,36"
"7,835"	"7,837"	"0,132"	"0,017"	"7,786"	"7,834"	"7,824"	"7835,"	"0,023"
"7,756"	"7,757"	"0,114"	"0,013"	"8,711"	"7,755"	"7,749"	"7756,"	"0,182"
"7,730"	"7,731"	"0,126"	"0,015"	"7,729"	"7,729"	"7,734"	"7730,"	"-0,07"
"7,777"	"7,778"	"0,126"	"0,016"	"8,243"	"7,772"	"7,746"	"7777,"	"0,488"
"7,734"	"7,735"	"0,123"	"0,015"	"8,220"	"7,736"	"7,733"	"7734,"	"-0,26"
"7,742"	"7,743"	"0,118"	"0,014"	"7,360"	"7,740"	"7,734"	"7742,"	"-0,05"
"7,837"	"7,838"	"0,130"	"0,016"	"7,934"	"7,839"	"7,844"	"7837,"	"-0,02"
"7,749"	"7,750"	"0,122"	"0,014"	"7,966"	"7,747"	"7,753"	"7749,"	"0,010"
"7,688"	"7,689"	"0,113"	"0,012"	"8,417"	"7,686"	"7,681"	"7688,"	"-0,32"
"7,711"	"7,712"	"0,108"	"0,011"	"8,626"	"7,715"	"7,716"	"7711,"	"-0,04"
