""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,467"	"5,468"	"0,115"	"0,013"	"7,861"	"5,466"	"5,453"	"5467,"	"-0,14"
"5,443"	"5,444"	"0,110"	"0,012"	"8,371"	"5,445"	"5,450"	"5443,"	"-0,08"
"5,457"	"5,458"	"0,107"	"0,011"	"8,057"	"5,456"	"5,462"	"5457,"	"0,462"
"5,404"	"5,405"	"0,114"	"0,013"	"8,951"	"5,404"	"5,420"	"5404,"	"0,279"
"5,425"	"5,426"	"0,119"	"0,014"	"7,696"	"5,422"	"5,414"	"5425,"	"0,165"
"5,402"	"5,403"	"0,108"	"0,011"	"8,397"	"5,400"	"5,400"	"5402,"	"0,099"
"5,432"	"5,433"	"0,110"	"0,012"	"9,115"	"5,435"	"5,431"	"5432,"	"-0,08"
"5,335"	"5,336"	"0,103"	"0,010"	"9,289"	"5,332"	"5,316"	"5335,"	"-0,06"
"5,433"	"5,434"	"0,121"	"0,014"	"6,762"	"5,446"	"5,462"	"5433,"	"-0,31"
"5,538"	"5,539"	"0,113"	"0,012"	"8,088"	"5,537"	"5,534"	"5538,"	"0,099"
"5,562"	"5,563"	"0,107"	"0,011"	"9,411"	"5,560"	"5,570"	"5562,"	"-0,11"
"5,536"	"5,537"	"0,112"	"0,012"	"8,898"	"5,538"	"5,551"	"5536,"	"0,294"
"5,492"	"5,494"	"0,116"	"0,013"	"8,437"	"5,489"	"5,485"	"5492,"	"0,018"
"5,467"	"5,468"	"0,121"	"0,014"	"7,995"	"5,473"	"5,458"	"5467,"	"-0,32"
"5,433"	"5,435"	"0,120"	"0,014"	"8,214"	"5,430"	"5,393"	"5433,"	"0,129"
"5,509"	"5,511"	"0,112"	"0,012"	"7,838"	"5,506"	"5,511"	"5509,"	"0,114"
"5,530"	"5,531"	"0,105"	"0,011"	"16,15"	"5,529"	"5,535"	"5530,"	"0,450"
"5,484"	"5,485"	"0,071"	"0,005"	"7,719"	"5,489"	"5,492"	"5484,"	"-0,46"
"5,418"	"5,419"	"0,089"	"0,008"	"9,349"	"5,420"	"5,420"	"5418,"	"-0,10"
"5,418"	"5,419"	"0,112"	"0,012"	"8,556"	"5,418"	"5,432"	"5418,"	"-0,00"
"5,425"	"5,427"	"0,113"	"0,012"	"7,916"	"5,428"	"5,415"	"5425,"	"-0,14"
"5,479"	"5,480"	"0,103"	"0,010"	"9,956"	"5,479"	"5,475"	"5479,"	"-0,20"
"5,421"	"5,422"	"0,109"	"0,011"	"7,897"	"5,427"	"5,436"	"5421,"	"-0,14"
"5,391"	"5,393"	"0,107"	"0,011"	"7,473"	"5,390"	"5,384"	"5391,"	"0,095"
"5,397"	"5,398"	"0,105"	"0,011"	"9,021"	"5,394"	"5,392"	"5397,"	"0,162"
"5,467"	"5,468"	"0,110"	"0,012"	"7,779"	"5,467"	"5,467"	"5467,"	"0,032"
"5,471"	"5,472"	"0,104"	"0,010"	"7,594"	"5,471"	"5,469"	"5471,"	"-0,05"
"5,503"	"5,504"	"0,109"	"0,012"	"7,493"	"5,505"	"5,507"	"5503,"	"-0,31"
"5,417"	"5,418"	"0,103"	"0,010"	"7,827"	"5,410"	"5,406"	"5417,"	"0,360"
"5,383"	"5,384"	"0,107"	"0,011"	"8,779"	"5,385"	"5,401"	"5383,"	"-0,11"
