""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,352"	"5,352"	"0,051"	"0,002"	"5,575"	"5,352"	"5,371"	"5352,"	"0,245"
"5,284"	"5,284"	"0,052"	"0,002"	"5,959"	"5,284"	"5,288"	"5284,"	"-0,00"
"5,254"	"5,255"	"0,047"	"0,002"	"7,097"	"5,256"	"5,253"	"5254,"	"-0,30"
"5,274"	"5,274"	"0,057"	"0,003"	"4,915"	"5,264"	"5,253"	"5274,"	"0,002"
"5,379"	"5,379"	"0,047"	"0,002"	"8,601"	"5,379"	"5,388"	"5379,"	"0,160"
"5,410"	"5,410"	"0,043"	"0,001"	"9,117"	"5,410"	"5,410"	"5410,"	"0,430"
"5,429"	"5,429"	"0,049"	"0,002"	"5,590"	"5,436"	"5,453"	"5429,"	"-0,11"
"5,393"	"5,393"	"0,049"	"0,002"	"5,436"	"5,395"	"5,384"	"5393,"	"0,195"
"5,351"	"5,351"	"0,052"	"0,002"	"6,392"	"5,353"	"5,359"	"5351,"	"-0,05"
"5,401"	"5,401"	"0,053"	"0,002"	"5,134"	"5,408"	"5,415"	"5401,"	"-0,04"
"5,395"	"5,396"	"0,041"	"0,001"	"9,888"	"5,395"	"5,395"	"5395,"	"0,036"
"5,353"	"5,353"	"0,054"	"0,002"	"5,578"	"5,356"	"5,316"	"5353,"	"0,306"
"5,324"	"5,325"	"0,050"	"0,002"	"6,841"	"5,324"	"5,329"	"5324,"	"0,057"
"5,373"	"5,373"	"0,053"	"0,002"	"6,257"	"5,376"	"5,395"	"5373,"	"-0,00"
"5,384"	"5,384"	"0,051"	"0,002"	"6,546"	"5,387"	"5,399"	"5384,"	"-0,06"
"5,338"	"5,338"	"0,049"	"0,002"	"7,205"	"5,337"	"5,344"	"5338,"	"-0,04"
"5,380"	"5,380"	"0,047"	"0,002"	"5,497"	"5,379"	"5,388"	"5380,"	"0,271"
"5,496"	"5,496"	"0,051"	"0,002"	"5,679"	"5,502"	"5,503"	"5496,"	"0,048"
"5,459"	"5,460"	"0,054"	"0,002"	"5,954"	"5,464"	"5,466"	"5459,"	"-0,17"
"5,374"	"5,374"	"0,046"	"0,002"	"8,507"	"5,371"	"5,368"	"5374,"	"0,592"
"5,396"	"5,396"	"0,045"	"0,002"	"6,919"	"5,395"	"5,388"	"5396,"	"0,435"
"5,427"	"5,427"	"0,052"	"0,002"	"6,812"	"5,425"	"5,407"	"5427,"	"0,173"
"5,395"	"5,395"	"0,051"	"0,002"	"4,812"	"5,394"	"5,382"	"5395,"	"-0,06"
"5,301"	"5,301"	"0,040"	"0,001"	"7,351"	"5,298"	"5,289"	"5301,"	"0,270"
"5,213"	"5,213"	"0,062"	"0,003"	"4,312"	"5,211"	"5,215"	"5213,"	"-0,00"
"5,135"	"5,135"	"0,047"	"0,002"	"6,957"	"5,136"	"5,137"	"5135,"	"0,055"
"5,161"	"5,161"	"0,071"	"0,005"	"3,792"	"5,143"	"5,124"	"5161,"	"0,340"
"5,357"	"5,358"	"0,053"	"0,002"	"4,801"	"5,364"	"5,364"	"5357,"	"-0,23"
"5,356"	"5,356"	"0,045"	"0,002"	"8,874"	"5,357"	"5,357"	"5356,"	"-0,00"
"5,303"	"5,303"	"0,044"	"0,001"	"8,837"	"5,303"	"5,303"	"5303,"	"0,190"
