""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,379"	"5,380"	"0,067"	"0,004"	"4,879"	"5,369"	"5,347"	"5379,"	"0,430"
"5,488"	"5,489"	"0,053"	"0,002"	"6,908"	"5,490"	"5,484"	"5488,"	"-0,16"
"5,471"	"5,472"	"0,052"	"0,002"	"7,528"	"5,475"	"5,483"	"5471,"	"-0,19"
"5,396"	"5,396"	"0,058"	"0,003"	"6,867"	"5,394"	"5,394"	"5396,"	"0,307"
"5,425"	"5,426"	"0,051"	"0,002"	"7,280"	"5,425"	"5,425"	"5425,"	"0,009"
"5,484"	"5,485"	"0,063"	"0,003"	"4,400"	"5,488"	"5,527"	"5484,"	"-0,34"
"5,502"	"5,502"	"0,061"	"0,003"	"5,035"	"5,508"	"5,538"	"5502,"	"0,031"
"5,454"	"5,454"	"0,056"	"0,003"	"8,698"	"5,452"	"5,448"	"5454,"	"0,067"
"5,507"	"5,507"	"0,052"	"0,002"	"8,645"	"5,507"	"5,503"	"5507,"	"-0,13"
"5,489"	"5,490"	"0,051"	"0,002"	"8,607"	"5,489"	"5,488"	"5489,"	"0,317"
"5,490"	"5,490"	"0,050"	"0,002"	"8,257"	"5,488"	"5,485"	"5490,"	"0,029"
"5,505"	"5,505"	"0,047"	"0,002"	"9,735"	"5,506"	"5,511"	"5505,"	"-0,34"
"5,521"	"5,522"	"0,052"	"0,002"	"8,910"	"5,523"	"5,526"	"5521,"	"0,041"
"5,485"	"5,485"	"0,059"	"0,003"	"6,923"	"5,481"	"5,479"	"5485,"	"0,108"
"5,433"	"5,434"	"0,053"	"0,002"	"8,520"	"5,434"	"5,427"	"5433,"	"-0,47"
"5,500"	"5,500"	"0,061"	"0,003"	"5,307"	"5,502"	"5,499"	"5500,"	"-0,27"
"5,573"	"5,574"	"0,054"	"0,002"	"7,980"	"5,572"	"5,577"	"5573,"	"0,077"
"5,551"	"5,551"	"0,053"	"0,002"	"8,026"	"5,551"	"5,555"	"5551,"	"-0,08"
"5,499"	"5,500"	"0,054"	"0,002"	"7,701"	"5,500"	"5,504"	"5499,"	"-0,43"
"5,490"	"5,490"	"0,051"	"0,002"	"7,666"	"5,490"	"5,481"	"5490,"	"-0,11"
"5,511"	"5,511"	"0,052"	"0,002"	"8,588"	"5,512"	"5,509"	"5511,"	"-0,19"
"5,463"	"5,463"	"0,057"	"0,003"	"7,181"	"5,460"	"5,453"	"5463,"	"0,096"
"5,511"	"5,512"	"0,093"	"0,008"	"455,5"	"5,515"	"5,523"	"5511,"	"-17,4"
"5,487"	"5,487"	"0,057"	"0,003"	"5,865"	"5,486"	"5,510"	"5487,"	"0,233"
"5,509"	"5,509"	"0,060"	"0,003"	"5,462"	"5,504"	"5,507"	"5509,"	"0,063"
"5,594"	"5,595"	"0,047"	"0,002"	"7,817"	"5,596"	"5,599"	"5594,"	"-0,12"
"5,588"	"5,588"	"0,052"	"0,002"	"5,585"	"5,600"	"5,602"	"5588,"	"-0,28"
"5,533"	"5,534"	"0,046"	"0,002"	"8,363"	"5,530"	"5,537"	"5533,"	"0,595"
"5,478"	"5,478"	"0,053"	"0,002"	"7,157"	"5,475"	"5,451"	"5478,"	"0,231"
"5,560"	"5,560"	"0,054"	"0,002"	"6,111"	"5,566"	"5,565"	"5560,"	"0,041"
