""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,412"	"5,412"	"0,058"	"0,003"	"4,992"	"5,419"	"5,439"	"5412,"	"-0,25"
"5,357"	"5,357"	"0,049"	"0,002"	"7,427"	"5,353"	"5,348"	"5357,"	"0,392"
"5,416"	"5,417"	"0,044"	"0,001"	"8,580"	"5,418"	"5,422"	"5416,"	"-0,49"
"5,366"	"5,366"	"0,044"	"0,001"	"8,852"	"5,366"	"5,357"	"5366,"	"-0,28"
"5,375"	"5,376"	"0,051"	"0,002"	"6,809"	"5,376"	"5,380"	"5375,"	"0,123"
"5,342"	"5,342"	"0,049"	"0,002"	"7,033"	"5,342"	"5,342"	"5342,"	"-0,21"
"5,365"	"5,366"	"0,054"	"0,002"	"7,697"	"5,366"	"5,366"	"5365,"	"0,061"
"5,340"	"5,341"	"0,053"	"0,002"	"7,082"	"5,339"	"5,346"	"5340,"	"0,328"
"5,303"	"5,303"	"0,046"	"0,002"	"8,134"	"5,301"	"5,301"	"5303,"	"0,179"
"5,320"	"5,320"	"0,043"	"0,001"	"9,782"	"5,319"	"5,319"	"5320,"	"0,200"
"5,350"	"5,351"	"0,048"	"0,002"	"7,976"	"5,350"	"5,364"	"5350,"	"0,143"
"5,336"	"5,336"	"0,047"	"0,002"	"8,566"	"5,336"	"5,338"	"5336,"	"0,306"
"5,334"	"5,334"	"0,045"	"0,002"	"9,362"	"5,335"	"5,339"	"5334,"	"-0,02"
"5,289"	"5,290"	"0,050"	"0,002"	"6,267"	"5,288"	"5,281"	"5289,"	"-0,14"
"5,388"	"5,388"	"0,051"	"0,002"	"7,597"	"5,393"	"5,407"	"5388,"	"-0,29"
"5,415"	"5,415"	"0,050"	"0,002"	"7,135"	"5,419"	"5,425"	"5415,"	"-0,13"
"5,305"	"5,305"	"0,059"	"0,003"	"5,721"	"5,299"	"5,280"	"5305,"	"0,320"
"5,360"	"5,360"	"0,055"	"0,003"	"5,971"	"5,362"	"5,377"	"5360,"	"-0,00"
"5,379"	"5,379"	"0,057"	"0,003"	"5,463"	"5,374"	"5,425"	"5379,"	"0,250"
"5,361"	"5,362"	"0,060"	"0,003"	"4,724"	"5,357"	"5,344"	"5361,"	"-0,11"
"5,286"	"5,286"	"0,051"	"0,002"	"7,075"	"5,284"	"5,284"	"5286,"	"0,415"
"5,283"	"5,284"	"0,050"	"0,002"	"6,240"	"5,279"	"5,271"	"5283,"	"0,424"
"5,408"	"5,408"	"0,059"	"0,003"	"5,821"	"5,420"	"5,443"	"5408,"	"-0,87"
"5,437"	"5,437"	"0,052"	"0,002"	"7,271"	"5,439"	"5,437"	"5437,"	"-0,13"
"5,477"	"5,477"	"0,055"	"0,003"	"6,685"	"5,481"	"5,497"	"5477,"	"0,000"
"5,389"	"5,389"	"0,058"	"0,003"	"5,523"	"5,381"	"5,355"	"5389,"	"0,284"
"5,330"	"5,331"	"0,055"	"0,003"	"7,514"	"5,328"	"5,335"	"5330,"	"0,637"
"5,287"	"5,287"	"0,051"	"0,002"	"7,764"	"5,285"	"5,284"	"5287,"	"0,437"
"5,305"	"5,305"	"0,047"	"0,002"	"9,635"	"5,305"	"5,315"	"5305,"	"0,254"
"5,295"	"5,295"	"0,047"	"0,002"	"7,868"	"5,292"	"5,288"	"5295,"	"0,606"
