""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,394"	"5,395"	"0,075"	"0,005"	"5,968"	"5,395"	"5,392"	"5394,"	"-0,13"
"5,376"	"5,377"	"0,081"	"0,006"	"4,934"	"5,366"	"5,323"	"5376,"	"0,297"
"5,430"	"5,430"	"0,070"	"0,005"	"8,826"	"5,432"	"5,447"	"5430,"	"-0,41"
"5,481"	"5,481"	"0,078"	"0,006"	"7,272"	"5,486"	"5,504"	"5481,"	"-0,21"
"5,395"	"5,396"	"0,068"	"0,004"	"7,511"	"5,394"	"5,392"	"5395,"	"0,339"
"5,317"	"5,317"	"0,073"	"0,005"	"5,495"	"5,319"	"5,344"	"5317,"	"0,050"
"5,302"	"5,302"	"0,078"	"0,006"	"5,729"	"5,297"	"5,278"	"5302,"	"-0,27"
"5,342"	"5,342"	"0,074"	"0,005"	"7,320"	"5,345"	"5,354"	"5342,"	"0,165"
"5,314"	"5,315"	"0,072"	"0,005"	"7,954"	"5,315"	"5,319"	"5314,"	"0,224"
"5,314"	"5,314"	"0,070"	"0,004"	"7,167"	"5,312"	"5,307"	"5314,"	"0,378"
"5,383"	"5,383"	"0,074"	"0,005"	"6,220"	"5,381"	"5,397"	"5383,"	"0,205"
"5,464"	"5,465"	"0,068"	"0,004"	"8,363"	"5,463"	"5,455"	"5464,"	"0,424"
"5,492"	"5,492"	"0,071"	"0,005"	"6,962"	"5,492"	"5,496"	"5492,"	"0,075"
"5,355"	"5,356"	"0,083"	"0,006"	"4,762"	"5,345"	"5,308"	"5355,"	"-0,26"
"5,286"	"5,286"	"0,069"	"0,004"	"6,820"	"5,288"	"5,280"	"5286,"	"-0,18"
"5,305"	"5,306"	"0,065"	"0,004"	"6,675"	"5,303"	"5,295"	"5305,"	"-0,01"
"5,370"	"5,370"	"0,072"	"0,005"	"6,506"	"5,363"	"5,350"	"5370,"	"-0,11"
"5,379"	"5,379"	"0,079"	"0,006"	"6,707"	"5,382"	"5,386"	"5379,"	"0,347"
"5,269"	"5,269"	"0,070"	"0,004"	"6,424"	"5,265"	"5,259"	"5269,"	"0,279"
"5,241"	"5,241"	"0,073"	"0,005"	"6,984"	"5,243"	"5,249"	"5241,"	"0,019"
"5,182"	"5,182"	"0,067"	"0,004"	"6,621"	"5,179"	"5,175"	"5182,"	"0,131"
"5,269"	"5,269"	"0,068"	"0,004"	"7,280"	"5,269"	"5,276"	"5269,"	"0,347"
"5,306"	"5,307"	"0,079"	"0,006"	"6,071"	"5,304"	"5,278"	"5306,"	"-0,44"
"5,409"	"5,409"	"0,064"	"0,004"	"7,662"	"5,411"	"5,411"	"5409,"	"-0,06"
"5,277"	"5,278"	"0,090"	"0,008"	"5,575"	"5,272"	"5,239"	"5277,"	"-0,23"
"5,276"	"5,277"	"0,078"	"0,006"	"6,277"	"5,278"	"5,282"	"5276,"	"0,063"
"5,256"	"5,256"	"0,073"	"0,005"	"7,077"	"5,254"	"5,251"	"5256,"	"-0,07"
"5,225"	"5,225"	"0,069"	"0,004"	"7,902"	"5,219"	"5,219"	"5225,"	"-0,26"
"5,319"	"5,319"	"0,065"	"0,004"	"6,861"	"5,322"	"5,333"	"5319,"	"-0,18"
"5,275"	"5,275"	"0,072"	"0,005"	"6,328"	"5,272"	"5,270"	"5275,"	"0,052"
"5,280"	"5,281"	"0,080"	"0,006"	"5,601"	"5,284"	"5,302"	"5280,"	"-0,24"
"5,303"	"5,304"	"0,079"	"0,006"	"6,200"	"5,299"	"5,288"	"5303,"	"0,012"
"5,355"	"5,355"	"0,068"	"0,004"	"7,981"	"5,351"	"5,346"	"5355,"	"0,290"
"5,363"	"5,364"	"0,071"	"0,005"	"7,045"	"5,360"	"5,352"	"5363,"	"0,370"
"5,334"	"5,334"	"0,071"	"0,005"	"6,776"	"5,331"	"5,329"	"5334,"	"0,237"
"5,367"	"5,368"	"0,077"	"0,006"	"6,205"	"5,366"	"5,356"	"5367,"	"-0,13"
"5,378"	"5,378"	"0,070"	"0,005"	"6,617"	"5,377"	"5,379"	"5378,"	"-0,01"
"5,388"	"5,389"	"0,070"	"0,004"	"6,805"	"5,391"	"5,390"	"5388,"	"-0,00"
"5,435"	"5,435"	"0,071"	"0,005"	"5,936"	"5,436"	"5,445"	"5435,"	"-0,00"
"5,338"	"5,339"	"0,075"	"0,005"	"6,940"	"5,334"	"5,326"	"5338,"	"-0,00"
"5,351"	"5,352"	"0,067"	"0,004"	"7,833"	"5,351"	"5,347"	"5351,"	"-0,01"
"5,320"	"5,320"	"0,069"	"0,004"	"7,357"	"5,319"	"5,316"	"5320,"	"-0,11"
"5,365"	"5,365"	"0,064"	"0,004"	"8,009"	"5,363"	"5,371"	"5365,"	"0,072"
"5,336"	"5,337"	"0,076"	"0,005"	"7,673"	"5,335"	"5,338"	"5336,"	"0,105"
"5,374"	"5,375"	"0,072"	"0,005"	"6,267"	"5,372"	"5,375"	"5374,"	"0,130"
"5,353"	"5,353"	"0,066"	"0,004"	"9,212"	"5,352"	"5,351"	"5353,"	"-0,23"
"5,376"	"5,377"	"0,072"	"0,005"	"6,895"	"5,374"	"5,368"	"5376,"	"0,219"
"5,382"	"5,383"	"0,071"	"0,005"	"6,392"	"5,382"	"5,378"	"5382,"	"-0,01"
"5,424"	"5,424"	"0,071"	"0,005"	"7,497"	"5,422"	"5,424"	"5424,"	"0,382"
"5,433"	"5,434"	"0,065"	"0,004"	"7,452"	"5,435"	"5,437"	"5433,"	"-0,13"
"5,507"	"5,507"	"0,075"	"0,005"	"6,089"	"5,507"	"5,532"	"5507,"	"0,171"
"5,469"	"5,470"	"0,088"	"0,007"	"4,847"	"5,468"	"5,527"	"5469,"	"-0,07"
"5,463"	"5,463"	"0,080"	"0,006"	"4,746"	"5,469"	"5,513"	"5463,"	"-0,24"
"5,478"	"5,478"	"0,075"	"0,005"	"6,946"	"5,481"	"5,470"	"5478,"	"-0,38"
"5,440"	"5,441"	"0,088"	"0,007"	"4,160"	"5,454"	"5,457"	"5440,"	"-0,24"
"5,346"	"5,347"	"0,073"	"0,005"	"7,585"	"5,345"	"5,341"	"5346,"	"-0,20"
"5,353"	"5,354"	"0,072"	"0,005"	"7,798"	"5,355"	"5,356"	"5353,"	"0,104"
"5,421"	"5,422"	"0,080"	"0,006"	"6,053"	"5,427"	"5,450"	"5421,"	"-0,04"
"5,427"	"5,428"	"0,072"	"0,005"	"7,670"	"5,431"	"5,439"	"5427,"	"-0,00"
"5,432"	"5,433"	"0,083"	"0,007"	"4,785"	"5,420"	"5,408"	"5432,"	"0,209"
