""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,177"	"5,177"	"0,083"	"0,006"	"7,638"	"5,173"	"5,169"	"5177,"	"-0,08"
"5,119"	"5,120"	"0,082"	"0,006"	"7,277"	"5,120"	"5,114"	"5119,"	"-0,21"
"5,270"	"5,271"	"0,107"	"0,011"	"4,905"	"5,271"	"5,272"	"5270,"	"0,059"
"5,382"	"5,383"	"0,089"	"0,008"	"6,577"	"5,383"	"5,402"	"5382,"	"-0,07"
"5,281"	"5,282"	"0,089"	"0,008"	"7,932"	"5,279"	"5,299"	"5281,"	"-0,17"
"5,210"	"5,211"	"0,096"	"0,009"	"7,357"	"5,208"	"5,194"	"5210,"	"0,116"
"5,208"	"5,209"	"0,100"	"0,010"	"6,130"	"5,210"	"5,206"	"5208,"	"-0,35"
"5,388"	"5,389"	"0,112"	"0,012"	"5,270"	"5,400"	"5,433"	"5388,"	"0,001"
"5,331"	"5,331"	"0,099"	"0,009"	"7,306"	"5,327"	"5,297"	"5331,"	"-0,11"
"5,397"	"5,397"	"0,099"	"0,009"	"6,703"	"5,403"	"5,414"	"5397,"	"-0,01"
"5,386"	"5,387"	"0,094"	"0,008"	"7,580"	"5,388"	"5,388"	"5386,"	"0,006"
"5,276"	"5,276"	"0,092"	"0,008"	"6,716"	"5,271"	"5,274"	"5276,"	"0,505"
"5,189"	"5,189"	"0,091"	"0,008"	"5,850"	"5,189"	"5,237"	"5189,"	"0,267"
"5,159"	"5,159"	"0,079"	"0,006"	"7,922"	"5,159"	"5,157"	"5159,"	"0,141"
"5,277"	"5,278"	"0,092"	"0,008"	"6,622"	"5,286"	"5,299"	"5277,"	"-0,21"
"5,211"	"5,212"	"0,095"	"0,009"	"5,852"	"5,209"	"5,186"	"5211,"	"-0,00"
"5,220"	"5,221"	"0,091"	"0,008"	"7,283"	"5,222"	"5,211"	"5220,"	"-0,12"
"5,240"	"5,241"	"0,092"	"0,008"	"7,636"	"5,240"	"5,235"	"5240,"	"-0,14"
"5,249"	"5,250"	"0,086"	"0,007"	"7,976"	"5,250"	"5,250"	"5249,"	"0,175"
"5,264"	"5,265"	"0,087"	"0,007"	"7,357"	"5,263"	"5,259"	"5264,"	"0,359"
"5,222"	"5,223"	"0,089"	"0,008"	"7,425"	"5,225"	"5,229"	"5222,"	"-0,31"
"5,203"	"5,203"	"0,084"	"0,007"	"7,807"	"5,201"	"5,199"	"5203,"	"0,339"
"5,271"	"5,273"	"0,114"	"0,013"	"4,572"	"5,274"	"5,236"	"5271,"	"-0,17"
"5,324"	"5,325"	"0,089"	"0,008"	"7,489"	"5,318"	"5,282"	"5324,"	"0,422"
"5,304"	"5,305"	"0,092"	"0,008"	"7,270"	"5,302"	"5,283"	"5304,"	"0,236"
"5,277"	"5,278"	"0,095"	"0,009"	"6,359"	"5,284"	"5,314"	"5277,"	"-0,27"
"5,208"	"5,209"	"0,089"	"0,008"	"7,481"	"5,205"	"5,208"	"5208,"	"0,271"
"5,198"	"5,199"	"0,094"	"0,008"	"7,138"	"5,198"	"5,214"	"5198,"	"0,317"
"5,103"	"5,104"	"0,083"	"0,007"	"7,008"	"5,105"	"5,108"	"5103,"	"-0,24"
"5,256"	"5,257"	"0,104"	"0,010"	"3,894"	"5,261"	"5,318"	"5256,"	"0,039"
"5,301"	"5,302"	"0,083"	"0,007"	"7,576"	"5,297"	"5,288"	"5301,"	"-0,04"
"5,259"	"5,260"	"0,087"	"0,007"	"6,889"	"5,256"	"5,257"	"5259,"	"0,187"
"5,286"	"5,287"	"0,096"	"0,009"	"6,378"	"5,285"	"5,310"	"5286,"	"0,393"
"5,182"	"5,183"	"0,093"	"0,008"	"5,858"	"5,183"	"5,142"	"5182,"	"-0,12"
"5,175"	"5,175"	"0,084"	"0,007"	"6,235"	"5,175"	"5,163"	"5175,"	"-0,06"
"5,267"	"5,268"	"0,090"	"0,008"	"6,510"	"5,271"	"5,282"	"5267,"	"-0,27"
"5,204"	"5,205"	"0,084"	"0,007"	"8,347"	"5,202"	"5,188"	"5204,"	"-0,20"
"5,276"	"5,277"	"0,092"	"0,008"	"6,484"	"5,282"	"5,293"	"5276,"	"0,268"
"5,265"	"5,265"	"0,086"	"0,007"	"6,608"	"5,268"	"5,275"	"5265,"	"0,441"
"5,167"	"5,168"	"0,089"	"0,007"	"7,595"	"5,163"	"5,160"	"5167,"	"0,046"
"5,189"	"5,189"	"0,090"	"0,008"	"6,189"	"5,179"	"5,163"	"5189,"	"-0,23"
"5,303"	"5,303"	"0,095"	"0,009"	"7,246"	"5,300"	"5,288"	"5303,"	"0,134"
