""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,194"	"5,194"	"0,040"	"0,001"	"5,596"	"5,196"	"5,195"	"5194,"	"0,143"
"5,148"	"5,148"	"0,038"	"0,001"	"6,406"	"5,145"	"5,143"	"5148,"	"0,302"
"5,169"	"5,169"	"0,044"	"0,002"	"5,669"	"5,173"	"5,171"	"5169,"	"0,045"
"5,154"	"5,154"	"0,046"	"0,002"	"3,651"	"5,154"	"5,153"	"5154,"	"0,165"
"5,131"	"5,131"	"0,046"	"0,002"	"5,360"	"5,127"	"5,108"	"5131,"	"-0,06"
"5,187"	"5,187"	"0,041"	"0,001"	"6,314"	"5,190"	"5,204"	"5187,"	"0,220"
"5,200"	"5,200"	"0,042"	"0,001"	"5,820"	"5,204"	"5,210"	"5200,"	"0,142"
"5,180"	"5,180"	"0,039"	"0,001"	"5,840"	"5,181"	"5,185"	"5180,"	"0,110"
"5,195"	"5,195"	"0,041"	"0,001"	"5,769"	"5,197"	"5,194"	"5195,"	"-0,23"
"5,099"	"5,100"	"0,050"	"0,002"	"4,516"	"5,101"	"5,088"	"5099,"	"0,053"
"5,005"	"5,005"	"0,041"	"0,001"	"5,722"	"5,005"	"5,004"	"5005,"	"-0,03"
"5,069"	"5,069"	"0,067"	"0,004"	"3,181"	"5,056"	"5,012"	"5069,"	"0,107"
"5,161"	"5,161"	"0,036"	"0,001"	"6,942"	"5,160"	"5,163"	"5161,"	"0,198"
"4,997"	"4,998"	"0,082"	"0,006"	"2,797"	"4,992"	"4,926"	"4997,"	"0,339"
"4,963"	"4,963"	"0,044"	"0,001"	"6,498"	"4,963"	"4,959"	"4963,"	"0,250"
"5,009"	"5,009"	"0,062"	"0,003"	"2,932"	"4,995"	"4,960"	"5009,"	"0,376"
"5,143"	"5,144"	"0,046"	"0,002"	"4,474"	"5,136"	"5,131"	"5143,"	"0,355"
"5,205"	"5,205"	"0,040"	"0,001"	"5,636"	"5,206"	"5,213"	"5205,"	"0,032"
"5,161"	"5,161"	"0,049"	"0,002"	"3,773"	"5,159"	"5,198"	"5161,"	"0,144"
"5,107"	"5,108"	"0,041"	"0,001"	"5,946"	"5,110"	"5,127"	"5107,"	"-0,19"
"5,030"	"5,030"	"0,052"	"0,002"	"4,204"	"5,024"	"4,992"	"5030,"	"0,340"
"5,027"	"5,028"	"0,037"	"0,001"	"6,476"	"5,030"	"5,037"	"5027,"	"-0,03"
"5,045"	"5,046"	"0,040"	"0,001"	"6,603"	"5,044"	"5,044"	"5045,"	"-0,01"
"5,055"	"5,055"	"0,038"	"0,001"	"5,575"	"5,056"	"5,073"	"5055,"	"0,037"
"5,002"	"5,002"	"0,036"	"0,001"	"6,872"	"5,001"	"4,990"	"5002,"	"0,181"
"4,983"	"4,984"	"0,043"	"0,001"	"5,778"	"4,984"	"4,996"	"4983,"	"0,058"
"4,950"	"4,950"	"0,038"	"0,001"	"7,094"	"4,950"	"4,949"	"4950,"	"0,097"
"4,978"	"4,978"	"0,041"	"0,001"	"9,784"	"4,975"	"4,974"	"4978,"	"0,750"
"5,042"	"5,043"	"0,054"	"0,002"	"3,453"	"5,030"	"5,016"	"5042,"	"0,300"
"5,042"	"5,042"	"0,071"	"0,005"	"2,313"	"5,044"	"5,014"	"5042,"	"-0,12"
"4,996"	"4,996"	"0,046"	"0,002"	"5,335"	"5,001"	"5,019"	"4996,"	"0,081"
"4,982"	"4,982"	"0,039"	"0,001"	"7,206"	"4,981"	"4,985"	"4982,"	"0,329"
"5,008"	"5,008"	"0,048"	"0,002"	"4,322"	"5,000"	"4,990"	"5008,"	"0,148"
"5,128"	"5,128"	"0,048"	"0,002"	"5,020"	"5,136"	"5,152"	"5128,"	"-0,44"
"5,122"	"5,122"	"0,042"	"0,001"	"6,098"	"5,126"	"5,132"	"5122,"	"-0,35"
"5,059"	"5,059"	"0,041"	"0,001"	"5,043"	"5,058"	"5,044"	"5059,"	"0,182"
"5,108"	"5,108"	"0,039"	"0,001"	"7,378"	"5,108"	"5,109"	"5108,"	"0,160"
"5,067"	"5,067"	"0,041"	"0,001"	"6,903"	"5,066"	"5,058"	"5067,"	"-0,14"
"5,125"	"5,125"	"0,038"	"0,001"	"6,952"	"5,127"	"5,132"	"5125,"	"0,468"
"5,115"	"5,116"	"0,039"	"0,001"	"7,157"	"5,114"	"5,112"	"5115,"	"0,352"
"5,117"	"5,117"	"0,040"	"0,001"	"6,468"	"5,114"	"5,110"	"5117,"	"0,332"
"5,088"	"5,088"	"0,045"	"0,002"	"4,542"	"5,084"	"5,078"	"5088,"	"-0,04"
"5,067"	"5,068"	"0,054"	"0,002"	"3,695"	"5,077"	"5,091"	"5067,"	"-0,05"
"5,082"	"5,082"	"0,058"	"0,003"	"3,013"	"5,093"	"5,037"	"5082,"	"0,091"
"5,046"	"5,046"	"0,063"	"0,004"	"2,981"	"5,050"	"5,001"	"5046,"	"0,010"
"4,993"	"4,993"	"0,038"	"0,001"	"6,688"	"4,992"	"4,993"	"4993,"	"0,256"
"5,014"	"5,014"	"0,039"	"0,001"	"6,330"	"5,013"	"5,015"	"5014,"	"0,508"
"4,987"	"4,987"	"0,037"	"0,001"	"7,492"	"4,987"	"4,989"	"4987,"	"0,249"
"4,978"	"4,979"	"0,043"	"0,001"	"5,158"	"4,973"	"4,963"	"4978,"	"0,175"
"5,017"	"5,017"	"0,037"	"0,001"	"7,749"	"5,017"	"5,018"	"5017,"	"0,299"
"5,018"	"5,019"	"0,035"	"0,001"	"8,639"	"5,019"	"5,023"	"5018,"	"0,230"
"5,046"	"5,046"	"0,046"	"0,002"	"4,524"	"5,038"	"5,031"	"5046,"	"0,180"
"5,089"	"5,090"	"0,041"	"0,001"	"8,196"	"5,090"	"5,098"	"5089,"	"-0,07"
"5,144"	"5,144"	"0,051"	"0,002"	"4,041"	"5,145"	"5,184"	"5144,"	"0,256"
"5,152"	"5,152"	"0,051"	"0,002"	"5,431"	"5,158"	"5,166"	"5152,"	"-0,07"
"5,046"	"5,047"	"0,044"	"0,001"	"4,947"	"5,044"	"5,049"	"5046,"	"0,291"
"5,071"	"5,072"	"0,045"	"0,002"	"4,331"	"5,076"	"5,095"	"5071,"	"-0,25"
"5,013"	"5,013"	"0,038"	"0,001"	"6,303"	"5,011"	"5,015"	"5013,"	"0,150"
"5,075"	"5,075"	"0,045"	"0,002"	"5,147"	"5,077"	"5,091"	"5075,"	"-0,05"
"5,020"	"5,021"	"0,047"	"0,002"	"6,156"	"5,015"	"5,004"	"5020,"	"0,263"
